Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status
USA,Los Angeles,85.12,106.65,36.73,21.01,3.71,69.83,82,25.69,56.96,5.61,2024-01-21,3011,Moderate
China,Shanghai,93.87,152.27,46.28,21.66,2.59,64.69,92,22.21,50.19,6.05,2024-01-22,9177,Moderate
Japan,Kyoto,97.03,157.51,35.49,26.92,5.62,62.91,118,31.15,65.9,7.34,2024-01-23,5472,Unhealthy for Sensitive Groups
Germany,Munich,130.27,167.4,58.39,21.92,6.32,69.0,148,23.25,87.14,6.2,2024-01-24,8795,Unhealthy for Sensitive Groups
USA,Los Angeles,193.48,243.96,132.9,38.15,7.13,65.57,206,34.75,69.17,9.69,2024-01-25,8938,Very Unhealthy
USA,Los Angeles,83.44,141.54,42.47,14.21,3.42_err,91.01,86,21.63,50.11,4.32,2024-01-26,3414,Moderate
Germany,Berlin,162.83,258.75,76.84,66.42,4.52,114.9,186,14.77,75.48,1.99,2024-01-27,3001,Unhealthy
Japan,Osaka,132.86,218.63,51.52,27.89,9.99,74.78,163,33.37,63.09,7.06,2024-01-28,9147,Unhealthy
China,Shenzhen,130.84,157.7,65.44,60.77,9.56,84.37,171,24.82,40.32,6.55,2024-01-29,3205,Unhealthy
Vietnam,Hanoi,134.96,235.43,48.4,21.33,3.37,77.95,132,27.66,79.78,5.63,2024-01-30,1865,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,175.26,287.66,112.99,19.06,13.08,56.74,223,32.53,40.02,6.05,2024-01-31,1438,Very Unhealthy
China,Shanghai,95.2,130.83,69.09,13.38,3.14,73.57,77,37.31,59.86,3.53,2024-02-01,6356,Moderate
China,Shanghai,138.14,185.94,84.88,26.14,5.98,50.98,127,31.48,77.98,6.68,2024-02-02,2578,Unhealthy for Sensitive Groups
Vietnam,Da Nang,82.71,122.37,35.59,23.73,5.51,75.86,130,16.09,52.85,4.74,2024-02-03,9518,Unhealthy for Sensitive Groups
Germany,Munich,203.28,344.64,102.35,76.18,7.76,88.27,220,35.42,61.97,8.28,2024-02-04,4308,Very Unhealthy
Japan,Kyoto,56.75,100.49,29.4,15.42,3.44,94.45,54,26.85,96.39,7.34,2024-02-05,9157,Moderate
Germany,Hamburg,72.25,114.08,24.94,35.3,4.19,56.8,90,21.27,63.58,1.89,2024-02-06,5287,Moderate
USA,Los Angeles,178.77,232.02,122.15,59.5,13.39,34.38,218,31.24,66.3,8.66,2024-02-07,9856,Very Unhealthy
USA,New York,84.73,136.93,27.99,36.18,1.91,72.47,82,24.64,51.46,6.4,2024-02-08,1517,Moderate
Germany,Berlin,173.2,256.39,79.81,56.2,6.17,59.63,206,14.61,45.23,5.28,2024-02-09,7285,Very Unhealthy
Germany,Munich,66.36,109.36,39.7,30.59,2.13,70.31,47,34.22,86.88,7.73,2024-02-10,7165,Good
Germany,Munich,137.98,191.28,54.31,20.21,3.18,91.22,125,21.57,80.45,5.86,2024-02-11,1589,Unhealthy for Sensitive Groups
Vietnam,Hanoi,55.92,68.58,22.06,20.78,1.39,68.32,30,18.86,68.56,5.12,2024-02-12,5965,Good
China,Shanghai,53.64,88.48,18.1,23.82,3.7,40.57,68,21.93,86.17,5.12,2024-02-13,8056,Moderate
China,Shanghai,111.79,195.7,48.78,51.76,8.3,79.39,122,27.94,81.28,4.36,2024-02-14,7374,Unhealthy for Sensitive Groups
Germany,Berlin,71.33,117.86,24.04,22.07,1.95,96.72,79,19.82,47.48,5.2,2024-02-15,9037,Moderate
USA,Chicago,147.59,221.29,61.53,28.15,7.07,84.48,161,28.13,59.99,7.02,2024-02-16,9837,Unhealthy
USA,Los Angeles,92.53,160.49,71.31,27.6,3.82,93.14,87,13.89,46.76,,2024-02-17,8797,Moderate
USA,New York,48.81,61.38,34.09,8.3,1.31,129.55,39,17.13,98.01,5.66,2024-02-18,9301,Good
Vietnam,Ho Chi Minh City,148.34,210.3,58.73,52.32,10.87,103.41,177,36.82,75.3,9.62,2024-02-19,5315,Unhealthy
Germany,Hamburg,131.09,228.87,67.59,60.52,7.51,78.04,145,35.56,73.57,7.0,2024-02-20,7189,Unhealthy for Sensitive Groups
USA,Chicago,92.48,133.47,54.08,28.45,2.07,91.08,111,,48.55,6.95,2024-02-21,6779,Unhealthy for Sensitive Groups
Japan,Osaka,18.41,31.48,12.04,8.24,0.42,65.74,32,30.55,100.0,6.06,2024-02-22,2006,Good
Vietnam,Da Nang,,140.39,38.28,9.46,2.1,71.45,94,27.04,72.16,5.37,2024-02-23,1739,Moderate
China,Shanghai,139.87,208.81,48.87,51.89,7.52,45.13,192,30.42,85.15,2.77,2024-02-24,6715,Unhealthy
USA,New York,150.28,192.82,78.62,54.45,6.91,68.76,144,20.09,44.83,4.6,2024-02-25,6591,Unhealthy for Sensitive Groups
Germany,Berlin,120.77,162.33,59.45,17.19,8.97,97.22,134,30.33,63.88,8.01,2024-02-26,8014,Unhealthy for Sensitive Groups
Japan,Osaka,106.99,130.43,64.53,24.03,4.99,66.26,99,23.48,79.3,7.7_err,2024-02-27,7749,Moderate
Japan,Tokyo,184.97,263.53,92.34,30.86,13.87,69.28,198,37.75,57.54,3.57,2024-02-28,5001,Unhealthy
China,Beijing,100.21,133.5,45.83,41.62,4.24,80.12,106,16.86,52.17,8.42,2024-02-29,6113,Unhealthy for Sensitive Groups
USA,New York,128.96,157.51,72.62,26.15,4.95,53.79,127,34.27,63.79,6.63,2024-03-01,2073,Unhealthy for Sensitive Groups
Japan,Tokyo,142.05,225.29,,23.07,5.37,63.63,135,16.69,42.56,5.27,2024-03-02,6531,Unhealthy for Sensitive Groups
China,Beijing,50.89,63.5,33.29,14.43,2.72,96.05,51,35.8,62.77,7.57,2024-03-03,9821,Moderate
Japan,Tokyo,26.39,37.29,14.81,8.23,1.62,72.39,38,33.38,41.69,7.38,2024-03-04,8551,Good
Germany,Hamburg,132.68,191.44,46.87,56.87,4.34,69.77,133,21.2,76.29,4.32,2024-03-05,9433,Unhealthy for Sensitive Groups
Germany,Munich,150.8,250.62,106.88,65.82,6.82,52.41,166,28.62,87.05,9.59,2024-03-06,1334,Unhealthy
Germany,Hamburg,152.25,221.93,55.36,22.49,4.55,54.06,138,17.1_err,46.25,7.18,2024-03-07,1364,Unhealthy for Sensitive Groups
Japan,Osaka,155.53,238.33,100.37,54.09,,77.49,197,30.49,88.29,7.34,2024-03-08,7394,Unhealthy
Japan,Kyoto,130.28,156.95,45.89,57.74,3.27,83.46,141,22.63,50.72,8.85,2024-03-09,2601,Unhealthy for Sensitive Groups
Germany,Berlin,73.56,122.01,56.47,8.91,2.06,53.28,85,37.14,75.67,7.35,2024-03-10,4373,Moderate
Japan,Osaka,107.96,136.51,65.61,46.31,5.93,78.25,114,25.33,68.05,6.41,2024-03-11,9237,Unhealthy for Sensitive Groups
Japan,Tokyo,153.85,189.04,68.08,53.76,10.12,53.0,161,20.51,98.96,6.34,2024-03-12,5907,Unhealthy
Japan,Osaka,175.23,240.61,138.56,48.33,6.62,82.37,192,30.23,21.81,6.17,2024-03-13,4305,Unhealthy
Germany,Hamburg,60.83,78.44,33.52,23.81,3.96,76.77,61,25.68,61.03,7.45,2024-03-14,2234,Moderate
USA,New York,23.45,32.7,8.59,6.79,1.58,82.17,10,28.01,75.19,7.01,2024-03-15,5708,Good
Japan,Tokyo,116.99,200.05,83.6,33.81,6.27,70.9,130,35.84,88.67,6.99,2024-03-16,5871,Unhealthy for Sensitive Groups
USA,Los Angeles,203.23,338.1,95.62,81.2,9.46,15.2,241,15.91,42.76,4.94,2024-03-17,4700,Very Unhealthy
USA,Chicago,108.9,171.46,66.24,22.91,5.09,57.74,119,10.74,69.79,7.31,2024-03-18,2506,Unhealthy for Sensitive Groups
USA,New York,116.45,189.14,68.75,34.7,4.8,49.89,138,20.24,35.19,3.74,2024-03-19,6518,Unhealthy for Sensitive Groups
Japan,Tokyo,140.25,190.95,77.22,68.04,2.98,106.51,151,26.09,37.27,3.59,2024-03-20,9700,Unhealthy
Germany,Munich,129.71,223.94,60.27,55.98,5.54,84.69,148,30.76,60.86,6.42,2024-03-21,4436,Unhealthy for Sensitive Groups
Japan,Tokyo,199.81,240.61,109.56,78.92,13.38,76.14,233,25.81,41.89,4.2,2024-03-22,5945,Very Unhealthy
USA,Los Angeles,187.45,258.7,96.78,90.8,4.11,63.75,195,40.11,76.38,7.59,2024-03-23,8092,Unhealthy
USA,Los Angeles,111.76,169.93,77.28,15.38,2.32,72.11,105,32.7,82.41,7.29,2024-03-24,4278,Unhealthy for Sensitive Groups
Germany,Munich,118.31,195.54,75.08,50.23,7.96,89.44,139,24.43,53.38,7.56,2024-03-25,5116,Unhealthy for Sensitive Groups
USA,Chicago,118.96,184.22,84.88,26.77,2.74,104.48,143,34.94,64.27,4.88,2024-03-26,8425,Unhealthy for Sensitive Groups
USA,New York,129.08,219.53,81.64,34.86,3.54,55.57,126,26.03,74.05,7.26,2024-03-27,1304,Unhealthy for Sensitive Groups
USA,New York,45.36,54.99,17.96,15.14,1.32,95.79,78,26.94,68.25,9.3,2024-03-28,9178,Moderate
China,Shenzhen,38.33,66.08,20.01,14.57,2.23,94.6,41,30.28,47.21,7.86,2024-03-29,8656,Good
Japan,Kyoto,108.31,194.08,33.66,39.98,6.12,58.09,107,18.44,77.44,5.26,2024-03-30,9728,Unhealthy for Sensitive Groups
USA,Los Angeles,127.39,183.26,56.92,28.83,4.13,49.17,134,17.39,57.1,4.57,2024-03-31,1981,Unhealthy for Sensitive Groups
USA,New York,149.68,192.12,58.1,30.06,5.19,76.5,141,33.63,29.81,5.84,2024-04-01,6968,Unhealthy for Sensitive Groups
Germany,Berlin,149.96,268.59,83.8,40.53,6.31,34.37,180,27.27,75.28,6.36,2024-04-02,4938,Unhealthy
China,Shenzhen,66.03,85.53,37.09,26.27,2.4,30.28,72,29.51,53.64,4.6,2024-04-03,5919,Moderate
Germany,Munich,130.6,200.25,68.08,64.48,3.08,39.64,126,18.22,75.55,9.02,2024-04-04,6220,Unhealthy for Sensitive Groups
Vietnam,Da Nang,89.98,159.3,61.25,29.61,3.0,34.35,109,39.61,57.09,4.89,2024-04-05,4335,Unhealthy for Sensitive Groups
Germany,Munich,85.7,104.04,49.22,16.26,2.12,76.86,91,27.88,100.0,7.21,2024-04-06,5702,Moderate
China,Shanghai,74.07,100.58,44.47,13.33,5.1,97.4,86,15.63,67.6,7.08,2024-04-07,4868,Moderate
Germany,Berlin,114.54,169.53,66.98,34.7,8.57,61.74,138,21.16,64.03,3.21,2024-04-08,2860,Unhealthy for Sensitive Groups
China,Beijing,117.65,153.25,74.88,29.1,4.63,31.22,105,45.0,25.44,6.87,2024-04-09,1453,Unhealthy for Sensitive Groups
China,Shanghai,102.49,134.09,69.72,17.77,2.3,85.1,90,17.14,77.44,7.1,2024-04-10,8604,Moderate
Germany,Hamburg,142.1,213.32,48.21,55.91,10.45,58.85,161,32.07,49.79,9.16,2024-04-11,8145,Unhealthy
Germany,Hamburg,114.05,200.75,53.72,40.1,2.36,37.03,117,34.1,96.24,7.04,2024-04-12,1606,Unhealthy for Sensitive Groups
China,Beijing,97.69,175.59,36.94,37.93,6.2,53.46,99,19.38,79.46,7.3,2024-04-13,5468,Moderate
China,Beijing,147.02,219.88,72.53,32.36,11.3,43.76,188,45.0,72.58,6.29,2024-04-14,5233,Unhealthy
Japan,Kyoto,97.93,165.15,71.28,20.43,4.36,93.24,120,23.99,70.65,5.11,2024-04-15,3883,Unhealthy for Sensitive Groups
Vietnam,Da Nang,108.38,167.49,38.86,22.52,4.79,80.76,123,26.68,95.73,3.08,2024-04-16,8960,Unhealthy for Sensitive Groups
Vietnam,Hanoi,159.88,207.61,67.0,20.27,3.83,127.5,149,18.67,87.81,4.27,2024-04-17,2375,Unhealthy for Sensitive Groups
Japan,Kyoto,27.55,44.24,18.48,9.2,1.01,92.1,30,14.62,66.16,6.41,2024-04-18,5882,Good
Vietnam,Ho Chi Minh City,146.73,224.21,68.12,20.28,7.72,69.8,171,15.44,95.8,8.46,2024-04-19,6954,Unhealthy
Vietnam,Ho Chi Minh City,86.19,138.62,63.63,35.89,1.84,7.08,82,25.0,87.5,7.7,2024-04-20,3302,Moderate
China,Beijing,121.75,161.41,80.98,17.1,8.97,71.27,149,31.41,46.59,8.67,2024-04-21,9196,Unhealthy for Sensitive Groups
Vietnam,Da Nang,85.59,138.95,42.07,19.52,6.8,72.01,104,40.98,78.92,9.11,2024-04-22,9605,Unhealthy for Sensitive Groups
Japan,Osaka,158.18,284.5,83.82,60.5,10.73,100.62,177,21.96,21.26,5.65,2024-04-23,2478,Unhealthy
China,Shenzhen,70.45,119.21,30.93,25.58,4.88,48.14,94,33.06,78.12,1.01,2024-04-24,3003,Moderate
Japan,Osaka,30.18,45.01,14.1,5.37,1.78,82.73,39,35.69,75.13,6.76,2024-04-25,7388,Good
China,Shanghai,102.04,129.17,72.07,19.71,4.22,73.8,120,25.31,57.16,4.53,2024-04-26,4571,Unhealthy for Sensitive Groups
China,Beijing,61.39,98.64,40.77,15.02,4.12,65.71,71,34.27,43.74,5.45,2024-04-27,3869,Moderate
China,Shanghai,91.21,118.74,42.6,24.22,6.77,60.95,106,29.61,68.28,6.11,2024-04-28,8200,Unhealthy for Sensitive Groups
Germany,Munich,104.73,157.75,80.25,26.32,2.36,105.46,123,31.34,95.0,3.25,2024-04-29,1916,Unhealthy for Sensitive Groups
Germany,Hamburg,176.34,225.54,91.46,32.04,12.58,32.83,205,26.96,56.78,7.44,2024-04-30,7139,Very Unhealthy
Vietnam,Ho Chi Minh City,131.55,182.45,99.43,34.34,7.64,74.02,172,14.19,28.83,1.84,2024-05-01,9941,Unhealthy
Germany,Munich,147.57,238.15,61.32,71.99,8.8,100.19,189,33.0,49.87,11.17,2024-05-02,5036,Unhealthy
Japan,Tokyo,93.41,165.11,41.34,15.15,7.43,42.73,94,36.52,41.63,6.57,2024-05-03,6947,Moderate
Germany,Hamburg,141.82,207.01,83.97,67.78,11.25,67.31,162,38.96,30.92,3.35,2024-05-04,7025,Unhealthy
Japan,Tokyo,132.52,202.49,52.3,41.97,10.39,40.66,175,26.7,100.0,6.29,2024-05-05,1570,Unhealthy
Vietnam,Da Nang,127.15,166.38,86.94,61.9,5.3,42.55,120,12.47,32.81,7.82,2024-05-06,4926,Unhealthy for Sensitive Groups
Japan,Kyoto,89.18,151.91,35.1,43.85,3.8,74.16,86,22.39,68.87,8.21,2024-05-07,7302,Moderate
Japan,Kyoto,165.77,256.12,126.69,81.73,7.83,68.71,188,37.71,69.72,6.96,2024-05-08,6945,Unhealthy
Vietnam,Da Nang,198.54,247.77,135.62,44.54,13.56,86.01,256,13.74,66.45,8.38,2024-05-09,4872,Very Unhealthy
Germany,Munich,114.64,157.63,86.51,30.9,8.9,71.09,137,36.09,79.46,7.62,2024-05-10,1128,Unhealthy for Sensitive Groups
Germany,Munich,216.3,271.86,133.2,97.69,6.64,82.1,221,21.7,59.15,5.67,2024-05-11,5929,Very Unhealthy
Vietnam,Hanoi,31.86,47.29,9.85,3.84,0.67,66.62,10,36.28,100.0,7.36,2024-05-12,5872,Good
China,Beijing,102.73,174.56,64.85,,4.37,84.9,142,42.02,66.17,3.97,2024-05-13,8190,Unhealthy for Sensitive Groups
Japan,Kyoto,45.2,75.05,29.97,8.16,2.52,5.0,68,27.53,59.44,4.93,2024-05-14,7656,Moderate
Vietnam,Ho Chi Minh City,67.67,96.61,20.62,23.08,4.69,77.9,80,37.93,76.27,6.86,2024-05-15,2312,Moderate
Germany,Munich,150.67,239.94,67.03,74.57,11.6,60.36,172,37.29,70.04,4.9,2024-05-16,7765,Unhealthy
Japan,Kyoto,124.29,186.14,50.51,45.88,3.36,36.28,115,26.73,52.87,2.59,2024-05-17,7920,Unhealthy for Sensitive Groups
Vietnam,Hanoi,79.19,102.79,39.73,36.57,2.65,39.37,62,21.39,73.51,3.28,2024-05-18,5275,Moderate
USA,New York,114.34,184.58,68.74,17.88,8.73,87.18,132,24.99,62.45,3.93,2024-05-19,6764,Unhealthy for Sensitive Groups
Germany,Hamburg,131.43,185.06,80.77,13.5,10.37,50.6,173,31.89,44.89,4.36,2024-05-20,9973,Unhealthy
Japan,Osaka,86.21,138.31,44.0,27.16,1.97,57.11,83,26.38,69.43,4.77,2024-05-21,1448,Moderate
Vietnam,Da Nang,139.7,225.69,89.19,44.82,10.78,48.42,179,4.08,73.49,5.22,2024-05-22,4010,Unhealthy
Germany,Hamburg,25.13,38.06,10.13,10.94,2.01,82.34,10,35.24,55.61,8.43,2024-05-23,3229,Good
Vietnam,Ho Chi Minh City,150.02,243.47,100.6,27.43,10.64,37.38,186,16.78,57.19,8.22,2024-05-24,4278,Unhealthy
Japan,Osaka,42.35,53.71,31.38,14.66,2.87,41.88,18,18.13,29.68,4.75,2024-05-25,2347,Good
Vietnam,Hanoi,112.21,191.06,84.16,32.3,3.86,131.29,128,38.5,79.98,5.7,2024-05-26,5089,Unhealthy for Sensitive Groups
USA,Chicago,62.2,106.54,36.64,15.38,1.5,63.31,67,20.41,69.51_err,7.57,2024-05-27,3131,Moderate
USA,Chicago,61.49,102.82,27.91,11.63,2.97,73.67,57,26.24,74.17,6.49,2024-05-28,7722,Moderate
Japan,Osaka,90.74,116.31,42.29,19.25,5.82,45.31,110,28.98,66.09,7.89,2024-05-29,8837,Unhealthy for Sensitive Groups
China,Shanghai,154.8,213.27,69.67,61.38,5.22,78.82,143,28.59,82.37,8.01,2024-05-30,3842,Unhealthy for Sensitive Groups
USA,Los Angeles,121.6,217.65,77.02,17.69,4.35,69.68,124,37.48,66.04,6.03,2024-05-31,5616,Unhealthy for Sensitive Groups
China,Beijing,153.76,260.7,108.2,63.66,4.27,44.87,169,29.49,64.21,6.03,2024-06-01,7791,Unhealthy
Japan,Tokyo,126.5,185.94,46.61,46.5,9.82,71.51,157,35.63,77.4,4.26,2024-06-02,7447,Unhealthy
Germany,Hamburg,104.43,185.18,57.32,45.38,5.53,69.89,136,29.93,48.39,5.07,2024-06-03,4677,Unhealthy for Sensitive Groups
Vietnam,Hanoi,39.29,68.34,21.7,10.96,2.71,36.35,49,36.49,66.45,2.94,2024-06-04,4747,Good
Vietnam,Ho Chi Minh City,89.05,156.86,37.87,14.88,4.42,92.96,104,16.0,64.58,1.16,2024-06-05,4248,Unhealthy for Sensitive Groups
Japan,Kyoto,131.55,213.93,83.9,33.88,3.72,43.57,141,35.96,64.97,3.21,2024-06-06,3764,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,77.35,106.53,57.83,13.23,4.03,97.7,99,21.97,96.07,6.11,2024-06-07,8027,Moderate
USA,Los Angeles,131.6,232.43,99.3,38.58,5.15,102.86,150,41.16,84.12,8.65,2024-06-08,3445,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,93.14,150.13,39.43,25.7,7.25,44.32,125,32.07,67.85,7.92,2024-06-09,3787,Unhealthy for Sensitive Groups
USA,New York,66.71,100.85,28.44,33.32,2.4,76.84,69,32.83,38.73,5.17,2024-06-10,1231,Moderate
USA,Los Angeles,131.7,196.25,49.12,37.68,4.63,63.03,113,24.47,62.31,4.88,2024-06-11,8433,Unhealthy for Sensitive Groups
Germany,Berlin,101.68,156.64,57.7,26.49,5.94,93.27,121,24.73,64.54,5.83,2024-06-12,4677,Unhealthy for Sensitive Groups
China,Beijing,240.38,390.21,121.49,94.76,6.7,42.95,269,36.28,74.73,6.38,2024-06-13,5361,Very Unhealthy
Japan,Kyoto,75.35,106.04,42.95,13.45,5.81,57.59,63,39.33,71.07,6.31,2024-06-14,9096,Moderate
Germany,Berlin,55.67,87.34,44.36,13.7,2.96,60.04,66,34.31,57.8,5.55,2024-06-15,8066,Moderate
China,Shenzhen,133.47,191.06,75.46,48.18,3.09,52.19,108,25.24,28.46,7.52,2024-06-16,4531,Unhealthy for Sensitive Groups
Japan,Kyoto,116.62,199.79_err,64.49,56.29,3.29,73.83,135,27.57,73.55,5.89,2024-06-17,4102,Unhealthy for Sensitive Groups
Germany,Berlin,189.67,309.85,115.66,50.6,12.81,73.44,245,36.29,69.98,8.23,2024-06-18,7693,Very Unhealthy
China,Beijing,133.78,218.1,104.67,59.6,9.22,80.85,175,26.73,59.97,9.53,2024-06-19,5754,Unhealthy
Japan,Tokyo,91.33,126.65,62.61,41.19,6.83,,99,,36.83,2.54,2024-06-20,8388,Moderate
China,Shanghai,60.96,73.89,31.67,11.56,1.32,104.63,54,16.45,62.14,2.53,2024-06-21,8506,Moderate
Vietnam,Hanoi,223.22,390.99,108.71,37.19,8.25,86.6,258,41.63,42.15,5.29,2024-06-22,8682,Very Unhealthy
China,Shanghai,73.19,127.22,33.54,16.89,5.49,86.27,104,41.69,51.69,8.7,2024-06-23,7513,Unhealthy for Sensitive Groups
China,Shenzhen,208.54,329.85,109.31,22.28,4.93,74.35,198,25.32,48.73,5.62,2024-06-24,7283,Unhealthy
Germany,Hamburg,146.31,252.07,72.4,44.56,11.3,54.86,193,29.37,65.25,5.14,2024-06-25,5198,Unhealthy
Vietnam,Hanoi,144.54,185.68,92.51,25.55,5.03,66.85,126,23.48,90.74,7.45,2024-06-26,1962,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,141.87,192.99,70.44,31.1,8.32,60.24,150,27.58_err,46.07,7.55,2024-06-27,4847,Unhealthy for Sensitive Groups
Germany,Munich,113.28,171.34,89.95,12.88,5.4,67.48,120,15.4,42.63,7.44,2024-06-28,1745,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,86.8,126.04,39.27,11.93,2.33,34.86,68,35.1,53.86,6.8,2024-06-29,9266,Moderate
USA,Los Angeles,151.94,221.38,58.63,75.11,4.65,61.21,150,42.67,100.0,6.97,2024-06-30,5956,Unhealthy for Sensitive Groups
Germany,Hamburg,135.2,241.25,71.46,18.78,8.91,77.92,167,18.44,55.8,7.6,2024-07-01,7076,Unhealthy
China,Shenzhen,135.01,195.9,49.74,59.32,10.56,62.92,155,19.82,43.27,8.41,2024-07-02,1673,Unhealthy
USA,New York,82.93,115.94,61.05,38.72,6.38,110.45,116,31.42,60.28,4.61,2024-07-03,5264,Unhealthy for Sensitive Groups
China,Shenzhen,103.78,168.65,69.2,43.15,3.15,71.89,116,18.98,74.01,6.3,2024-07-04,9074,Unhealthy for Sensitive Groups
Japan,Osaka,105.13,172.6,46.3,38.18,3.22,122.1,117,32.61,66.1,5.01,2024-07-05,3161,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,133.35,183.57,51.83,22.81,9.54,114.75,161,27.2,86.41,0.36,2024-07-06,9690,Unhealthy
Germany,Berlin,32.88,49.84,19.8,9.42,2.43,40.1,17,34.07,29.67,8.08,2024-07-07,5266,Good
Vietnam,Ho Chi Minh City,93.43,147.2,73.36,28.89,2.92,82.63,82,35.68,54.35,8.63,2024-07-08,1723,Moderate
China,Shanghai,120.33,200.94,55.16,36.88,7.36,108.38,161,23.78,49.55,8.61,2024-07-09,5603,Unhealthy
Japan,Osaka,192.47,286.63,142.55,,7.48_err,69.18,220,41.07,44.59,3.92,2024-07-10,5635,Very Unhealthy
Japan,Kyoto,167.81,209.19,105.92,77.25,13.12,41.65,200,33.61,49.04,7.54,2024-07-11,5321,Unhealthy
USA,Los Angeles,73.14,107.51,33.87,15.57,3.84,71.59,71,7.43,18.21,8.65,2024-07-12,8139,Moderate
China,Shanghai,93.38,112.3_err,70.56,37.75,2.47,93.63,101,28.21,55.58,6.59,2024-07-13,9049,Unhealthy for Sensitive Groups
China,Shenzhen,110.75,157.61,59.86,18.56,6.05,,132,33.04,63.19,6.21,2024-07-14,8208,Unhealthy for Sensitive Groups
Vietnam,Hanoi,73.67,98.28,55.28,27.97,2.31,79.23,69,33.63,67.27,3.86,2024-07-15,3435,Moderate
Vietnam,Hanoi,116.98,169.67,50.75,53.42,8.28,87.21,144,24.78,63.34,3.4,2024-07-16,4000,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,104.48,131.58,81.36,12.43,4.61,44.06,94,31.96,47.29,6.18,2024-07-17,5263,Moderate
China,Shenzhen,90.01,112.8,59.93,16.75,4.22,77.43,67,39.22,78.75,7.3,2024-07-18,8653,Moderate
Germany,Berlin,90.23,139.0,43.01,30.07,4.83_err,61.64,91,19.63,67.35_err,8.65,2024-07-19,9108,Moderate
Vietnam,Ho Chi Minh City,91.65,137.14,67.03,33.2,2.38,23.35,114,29.22,68.37,5.57,2024-07-20,6841,Unhealthy for Sensitive Groups
USA,Los Angeles,113.32,186.06,83.86,51.7,5.36,110.48,146,28.9,46.36,4.07,2024-07-21,8499,Unhealthy for Sensitive Groups
Germany,Berlin,74.63,116.52,54.3,29.48,3.19,68.44,95,32.38,85.36,1.46,2024-07-22,3425,Moderate
Vietnam,Ho Chi Minh City,162.11,255.74,76.43,44.01,8.67,112.51,185,31.83,77.35,5.35,2024-07-23,2533,Unhealthy
China,Shanghai,153.39,267.34,76.07,49.9,9.57,54.63,211,29.07,54.67,3.98,2024-07-24,3959,Very Unhealthy
China,Shenzhen,112.33,202.08,33.72,16.15,4.28,98.77,155,31.37,63.47,3.59,2024-07-25,9335,Unhealthy
Japan,Kyoto,88.65,120.52,55.7,22.71,2.5,93.19,101,21.07,99.53,5.6,2024-07-26,4479,Unhealthy for Sensitive Groups
USA,New York,145.68,248.3,80.93,54.23,6.53,76.6,171,17.7,80.63,3.19,2024-07-27,9618,Unhealthy
USA,New York,124.67,214.26,38.99,22.24,5.94,57.83,128,20.1,74.97,6.06,2024-07-28,7822,Unhealthy for Sensitive Groups
Vietnam,Hanoi,186.21,238.06,77.83,58.51,14.37,39.5,215,27.13,28.12,7.73,2024-07-29,9161,Very Unhealthy
Vietnam,Ho Chi Minh City,125.78,214.8,99.88,47.73,5.38,51.29,151,13.81,43.92,8.96,2024-07-30,1425,Unhealthy
Japan,Kyoto,103.73,169.08,78.64,48.58,6.46,101.16,130,32.05,100.0,5.61,2024-07-31,2998,Unhealthy for Sensitive Groups
Germany,Munich,58.16,89.92,36.22,18.04,1.29,68.7,46,17.63,45.62,6.3,2024-08-01,2737,Good
Japan,Tokyo,67.77,118.7,47.46,13.02,3.33,82.25,57,11.4,53.6,2.82,2024-08-02,1473,Moderate
Vietnam,Ho Chi Minh City,176.45,234.84,62.01,61.25,5.37,67.56,155,26.95,49.85,4.78,2024-08-03,8861,Unhealthy
Germany,Hamburg,99.69,153.14,31.25,48.5,4.04,64.01,87,35.54,76.86,7.91,2024-08-04,5412,Moderate
USA,Chicago,94.57,169.8,29.35,17.67,6.32,86.34,114,32.89,46.13,6.96,2024-08-05,1095,Unhealthy for Sensitive Groups
Japan,Tokyo,50.78,76.59,31.73,14.38,2.74,59.15,63,34.01,14.31,6.0,2024-08-06,8423,Moderate
Japan,Kyoto,161.89,227.07,114.64,19.87,6.46,50.02,188,18.91,96.39,6.1,2024-08-07,3118,Unhealthy
China,Beijing,172.24,271.17,120.53,61.56,5.17,45.8,181,19.82,97.13,7.63,2024-08-08,5635,Unhealthy
Japan,Tokyo,183.24,259.85,63.65,51.57,10.23,30.45,189,14.34,36.11,7.81,2024-08-09,2158,Unhealthy
USA,Chicago,112.05,194.21,44.76,21.13,7.93,89.07,125,26.67,69.84,7.74,2024-08-10,7248,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,5.0,10.0,3.73,1.0,0.31,86.99,38,32.0,82.06,6.11,2024-08-11,5180,Good
China,Beijing,41.81,67.11,18.11,10.69,1.76,74.07,34,22.93,70.32,4.81,2024-08-12,7535,Good
Vietnam,Hanoi,110.96,173.56,73.91,40.4,5.38,63.94,134,31.93,45.62,6.51,2024-08-13,4411,Unhealthy for Sensitive Groups
