Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status,Year,Month,Month_Name,Quarter,High_AQI_Flag,Pollution_Load
China,Beijing,123.69,213.57,87.26,16.12,3.97,95.07,115.0,22.36,100.0,4.7,2024-11-27,5227,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.4502133404854401
Japan,Osaka,163.01,205.73,71.7,51.35,10.09,67.13,202.0,32.4,68.25,6.54,2024-11-28,4004,Very Unhealthy,2024,11,November,4,1,0.552587414007521
Japan,Osaka,107.46,173.65,77.26,52.0,6.05,33.58,119.0,25.03,65.41,5.74,2024-11-29,8426,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.42057167364137005
Germany,Berlin,179.46,273.03,107.31,51.83,6.58,34.69,197.0,26.65,72.84,4.02,2024-11-30,2070,Unhealthy,2024,11,November,4,1,0.553631265067635
Germany,Berlin,113.94,187.44,49.53,37.02,4.18,51.56,138.0,34.38,60.63,6.1,2024-12-01,6758,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.37489057708256207
Germany,Munich,84.76,150.23,34.02,35.88,3.57,54.96,101.0,38.34,37.08,8.01,2024-12-02,3798,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.3168772971036004
Japan,Osaka,197.68,339.19,107.35,68.78,10.33,79.63,236.0,35.67,68.07,3.65,2024-12-03,3087,Very Unhealthy,2024,12,December,4,1,0.7250490102544164
USA,New York,48.2,72.26,36.24,16.72,3.44,64.62,56.0,24.78,66.75,6.94,2024-12-04,7646,Moderate,2024,12,December,4,0,0.23632189157254602
Vietnam,Ho Chi Minh City,127.53,223.09,38.88,44.94,6.18,50.77,155.0,37.83,35.52,1.27,2024-12-05,2162,Unhealthy,2024,12,December,4,1,0.4237597600040135
Japan,Kyoto,164.67,289.97,121.34,50.88,12.03,57.0,218.0,26.7,80.12,4.94,2024-12-06,8552,Very Unhealthy,2024,12,December,4,1,0.6546997596471408
Germany,Hamburg,153.51,235.87,97.29,22.28,4.39,69.22,150.0,33.03,64.01,7.75,2024-12-07,7773,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.47436387947350833
China,Shenzhen,134.12,209.27,97.9,13.59,4.21,47.09,138.0,43.86,100.0,7.53,2024-12-08,4992,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4044427236834873
USA,New York,72.7,127.73,46.07,19.31,4.42,92.62,94.0,20.61,60.27,7.64,2024-12-09,8903,Moderate,2024,12,December,4,0,0.33958990983166126
Germany,Berlin,75.22,133.43,23.51,17.53,2.68,88.91,80.0,27.08,53.93,7.78,2024-12-10,6582,Moderate,2024,12,December,4,0,0.29120542889781903
China,Shenzhen,208.28,355.36,110.94,86.23,10.2,63.82,258.0,32.33,17.94,8.36,2024-12-11,8063,Very Unhealthy,2024,12,December,4,1,0.7533516780758679
Germany,Hamburg,167.57,292.56,132.07,31.99,5.29,22.23,186.0,21.27,99.84,5.98,2024-12-12,6606,Unhealthy,2024,12,December,4,1,0.5158914341645547
USA,Chicago,147.6,220.93,79.16,48.97,4.89,84.23,159.0,25.69,65.31,1.84,2024-12-13,4869,Unhealthy,2024,12,December,4,1,0.5163537533500345
China,Shenzhen,175.76,251.07,53.37,35.31,10.19,105.24,169.0,38.08,79.48,5.77,2024-12-14,2276,Unhealthy,2024,12,December,4,1,0.5813799856912403
USA,Los Angeles,167.68,260.97,132.09,48.8,11.15,55.2,226.0,27.88,96.57,4.68,2024-12-15,2873,Very Unhealthy,2024,12,December,4,1,0.6398542763167602
USA,Chicago,110.07,194.4,60.58,38.98,6.32,44.94,116.0,25.64,45.26,5.36,2024-12-16,8584,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4069016717218425
Japan,Kyoto,109.13,155.63,62.24,20.98,3.67,61.46,106.0,37.5,42.72,6.45,2024-12-17,2599,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.3495322419299804
Germany,Berlin,172.15,211.68,103.16,53.55,6.47,84.9,185.0,32.24,33.5,3.53,2024-12-18,6046,Unhealthy,2024,12,December,4,1,0.5822850783910182
Germany,Berlin,136.96,189.89,71.28,33.42,8.07,45.23,136.0,32.34,64.3,8.58,2024-12-19,2781,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4448058431398172
USA,Los Angeles,123.06,188.48,57.17,35.53,4.52,27.54,105.0,36.09,79.93,4.67,2024-12-20,6364,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.3606546899813632
Germany,Hamburg,145.47,192.53,62.37,62.08,4.73,103.56,187.0,37.83,40.21,3.0,2024-12-21,2007,Unhealthy,2024,12,December,4,1,0.5299194217045393
Vietnam,Hanoi,111.13,182.8,42.18,38.48,8.03,76.32,143.0,41.93,58.47,5.47,2024-12-22,3276,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4400063193475537
USA,Chicago,143.25,221.44,56.31,21.6,5.1,75.7,114.0,28.26,45.77,3.73,2024-12-23,1003,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.43032885923137565
China,Shenzhen,207.36,254.71,70.57,25.78,9.41,83.89,221.0,6.850000000000005,50.43,7.43,2024-12-24,3444,Very Unhealthy,2024,12,December,4,1,0.5703054416986046
Germany,Hamburg,152.11,221.08,107.13,38.34,10.69,73.96,203.0,20.95,44.89,3.87,2024-12-25,5775,Very Unhealthy,2024,12,December,4,1,0.5835533511198302
Germany,Hamburg,82.86,133.19,61.71,30.64,5.77,44.17,87.0,21.98,66.52,6.25,2024-12-26,8326,Moderate,2024,12,December,4,0,0.34045291102880887
China,Beijing,64.77,95.84,41.01,16.45,4.41,52.98,76.0,35.11,83.05,7.91,2024-12-27,6187,Moderate,2024,12,December,4,0,0.25889327780308063
Japan,Kyoto,188.87,273.61,112.42,23.09,14.94125,79.46,252.0,30.79,70.67,4.13,2024-12-28,5989,Very Unhealthy,2024,12,December,4,1,0.6646631748269451
Germany,Hamburg,45.5,69.93,23.22,16.41,2.23,53.65,32.0,34.42,73.96,4.83,2024-12-29,6640,Good,2024,12,December,4,0,0.19090239740294124
Vietnam,Da Nang,146.15,207.41,71.69,52.82,6.6,68.21,152.0,45.0,69.1,6.3,2024-12-30,1133,Unhealthy,2024,12,December,4,1,0.5068694572193725
USA,Chicago,73.28,97.59,55.51,19.83,4.34,104.38,103.0,27.34,56.0,5.16,2024-01-01,7622,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.35201713700729087
China,Shanghai,54.4,78.88,41.55,17.77,4.03,81.66,66.0,37.74,34.56,5.3,2024-01-02,2022,Moderate,2024,1,January,1,0,0.2794682194555188
Japan,Kyoto,5.0,10.0,2.2,1.0,0.18,42.85,10.0,34.54,32.64,1.86,2024-01-03,1870,Good,2024,1,January,1,0,0.049106753482025096
Vietnam,Da Nang,47.61,84.92,19.83,20.34,2.98,34.76,15.0,34.31,87.18,8.48,2024-01-04,6885,Good,2024,1,January,1,0,0.18678552693344275
Vietnam,Ho Chi Minh City,142.52,234.4,55.47,38.3,6.47,56.76,144.0,33.07,74.76,6.27,2024-01-05,1510,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.45619960088807215
China,Shanghai,157.19,202.59,88.46,69.64,6.15,87.01,163.0,38.62,58.47,5.5,2024-01-06,7459,Unhealthy,2024,1,January,1,1,0.5799527032449703
Japan,Kyoto,133.74,177.66,102.63,41.0,6.37,55.47,149.0,42.36,52.75,3.87,2024-01-07,7271,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4797291050524663
Germany,Munich,110.62,137.66,62.47,39.71,4.04,94.89,143.0,32.8,86.21,4.06,2024-01-08,8130,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4231213045562778
USA,New York,32.82,54.04,10.63,3.88,2.25,87.74,41.0,12.72,49.19,9.12,2024-01-09,3841,Good,2024,1,January,1,0,0.18211741268792422
Germany,Berlin,92.69,164.51,55.13,23.73,6.31,57.03,98.0,15.11,68.14,5.09,2024-01-10,4083,Moderate,2024,1,January,1,0,0.36355301568257126
USA,Los Angeles,134.88,171.71,82.93,25.01,7.6,64.67,153.0,21.38,60.14,9.48,2024-01-11,6902,Unhealthy,2024,1,January,1,1,0.45248592400345217
Germany,Berlin,173.86,260.81,97.32,61.59,10.68,105.43,205.0,35.97,100.0,5.16,2024-01-12,5726,Very Unhealthy,2024,1,January,1,1,0.6866386184811972
China,Beijing,135.99,225.15,78.39,27.31,3.62,65.43,141.0,29.39,60.43,2.17,2024-01-13,1190,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.43241024618787716
Vietnam,Da Nang,154.37,257.49,52.05,35.11,6.04,105.94,145.0,28.24,23.49,5.11,2024-01-14,1257,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.5223740399428739
China,Shenzhen,188.45,294.38,118.13,34.72,7.45,50.77,194.0,26.45,62.91,6.69,2024-01-15,8974,Unhealthy,2024,1,January,1,1,0.5805026406642991
Germany,Berlin,157.32,199.54,72.01,21.44,6.99,76.63,186.0,28.47,66.71,6.52,2024-01-16,2387,Unhealthy,2024,1,January,1,1,0.46960535719285157
China,Shenzhen,113.38,146.24,81.5,24.02,2.63,95.11,125.0,30.24,45.81,3.07,2024-01-17,7813,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.40613612507602875
Germany,Hamburg,164.91,288.97,97.7,67.9,10.75,88.64,215.0,21.12,43.06,5.22,2024-01-18,7974,Very Unhealthy,2024,1,January,1,1,0.684515400836136
USA,New York,107.9,136.48,39.18,30.78,6.89,23.08,116.0,29.38,89.89,1.31,2024-01-19,8444,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.31965162390152596
USA,Los Angeles,100.64,168.59,53.59,41.88,6.26,61.59,107.0,28.38,37.01,1.84,2024-01-20,8373,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4069583654411149
Germany,Munich,137.99,232.89,103.75,15.43,3.92,70.79,129.0,26.32,57.63,10.02,2024-01-21,4698,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.45419720686707327
China,Shanghai,166.39,293.5,63.52,73.41,8.14,70.05,199.0,39.7,60.21,7.6,2024-01-22,1121,Unhealthy,2024,1,January,1,1,0.6064807263256202
USA,Los Angeles,120.37,151.18,46.13,27.62,3.16,75.11,91.0,23.35,83.03,5.81,2024-01-23,4878,Moderate,2024,1,January,1,0,0.36067241729089283
USA,Los Angeles,83.83,127.54,26.46,31.4,4.13,5.0,86.0,32.6,75.61,2.71,2024-01-24,7731,Moderate,2024,1,January,1,0,0.23257348270801495
USA,Chicago,95.67,133.62,48.98,34.65,3.48,50.35,113.0,26.86,54.87,5.99,2024-01-25,7012,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.32438142353089283
Vietnam,Hanoi,120.21,164.15,47.68,45.42,6.27,83.51,151.0,39.44,76.66,6.3,2024-01-26,8917,Unhealthy,2024,1,January,1,1,0.4457809118816134
Japan,Tokyo,159.73,250.38,59.86,42.64,6.41,12.66,164.0,22.4,59.88,5.43,2024-01-27,8889,Unhealthy,2024,1,January,1,1,0.4309901705808153
Vietnam,Hanoi,161.27,213.45,81.94,36.23,10.84,63.37,182.0,19.3,69.26,4.47,2024-01-28,9624,Unhealthy,2024,1,January,1,1,0.5426450896948182
Japan,Osaka,132.92,199.05,81.83,30.9,7.07,61.84,162.0,21.11,43.26,4.09,2024-01-29,9469,Unhealthy,2024,1,January,1,1,0.46322792381327543
Vietnam,Da Nang,171.78,218.55,128.62,22.64,7.03,78.62,195.0,36.91,100.0,6.27,2024-01-30,2449,Unhealthy,2024,1,January,1,1,0.5560211626169165
China,Shanghai,137.17,195.07,54.21,58.52,7.71,88.89,173.0,21.45,24.33,5.0,2024-01-31,2279,Unhealthy,2024,1,January,1,1,0.5248378152136698
USA,Chicago,40.81,53.97,30.55,7.63,5.6850000000000005,40.58,66.0,25.4,88.9,3.61,2024-02-01,6119,Moderate,2024,2,February,1,0,0.19520229426947347
USA,New York,66.63,80.83,51.56,7.1,4.63,91.23,86.0,25.02,42.1,5.01,2024-02-02,6628,Moderate,2024,2,February,1,0,0.2992961366391032
USA,New York,119.66,169.88,75.53,28.31,5.46,97.96,118.0,20.81,63.4,7.12,2024-02-03,8681,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.4573595564296222
Germany,Hamburg,119.44,181.08,77.4,36.28,5.38,105.11,138.0,35.48,69.49,7.45,2024-02-04,8687,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.4868432556111979
USA,Chicago,58.27,99.68,28.96,22.37,1.68,47.84,30.0,30.43,96.72,5.92,2024-02-05,6431,Good,2024,2,February,1,0,0.2163296583082981
Germany,Munich,152.34,202.95,103.06,33.73,5.58,123.45,162.0,44.03,58.45,4.67,2024-02-06,5827,Unhealthy,2024,2,February,1,1,0.5681222861140186
Japan,Tokyo,104.15,169.16,48.03,45.59,5.43,109.19,125.0,40.66,66.7,5.37,2024-02-07,1578,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.46108448903857013
USA,Chicago,115.26,175.81,78.74,29.66,5.35,28.58,122.0,9.38,80.41,4.76,2024-02-08,5981,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3738804451474544
USA,Los Angeles,144.41,223.5,112.36,27.81,7.1,57.1,188.0,21.44,77.05,4.64,2024-02-09,2006,Unhealthy,2024,2,February,1,1,0.504611748754077
Germany,Hamburg,237.32,371.55,151.46875,86.55,5.72,86.41,240.0,44.11,54.53,3.92,2024-02-10,3770,Very Unhealthy,2024,2,February,1,1,0.8041067183255052
USA,New York,109.12,195.56,48.3,34.11,7.05,44.91,119.0,35.77,59.03,3.72,2024-02-11,5780,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.39245897074452873
USA,New York,74.6,126.37,51.42,22.38,2.44,78.69,60.0,19.79,73.03,6.96,2024-02-12,5699,Moderate,2024,2,February,1,0,0.3118672167449939
Germany,Berlin,168.4,302.96,96.61,45.14,12.56,128.47,236.0,25.47,60.82,4.48,2024-02-13,3077,Very Unhealthy,2024,2,February,1,1,0.7216107405501971
USA,New York,63.08,96.41,50.2,11.88,2.68,22.76,91.0,30.32,45.2,5.72,2024-02-14,5552,Moderate,2024,2,February,1,0,0.20227419798934687
Japan,Tokyo,152.56,232.42,58.83,40.01,7.03,35.77,166.0,32.26,71.42,6.9,2024-02-15,5603,Unhealthy,2024,2,February,1,1,0.44854902673126357
Japan,Osaka,116.73,192.39,69.07,19.85,4.72,53.45,95.0,18.92,47.67,6.41,2024-02-16,1232,Moderate,2024,2,February,1,0,0.378219967840758
Vietnam,Da Nang,141.96,241.49,105.31,37.83,5.79,86.1,161.0,28.64,62.13,7.04,2024-02-17,3860,Unhealthy,2024,2,February,1,1,0.5432718862514423
USA,Chicago,183.24,250.96,82.37,61.97,14.64,61.97,234.0,33.88,65.59,7.27,2024-02-18,3476,Very Unhealthy,2024,2,February,1,1,0.6619151804564006
Germany,Munich,19.01,25.0,14.86,9.2,1.23,41.5,31.0,19.83,48.68,5.16,2024-02-19,3873,Good,2024,2,February,1,0,0.10417031779424187
Japan,Kyoto,179.92,225.69,85.84,86.51,11.15,62.68,212.0,34.45,80.97,1.4,2024-02-20,4869,Very Unhealthy,2024,2,February,1,1,0.6583012232379801
Germany,Berlin,189.21,228.71,119.25,18.93,4.5,59.05,158.0,37.11,58.87,6.35,2024-02-21,9640,Unhealthy,2024,2,February,1,1,0.5018507379943512
Vietnam,Ho Chi Minh City,65.04,98.04,49.15,19.83,1.91,88.14,42.0,38.06,99.86,5.37,2024-02-22,2382,Good,2024,2,February,1,0,0.29173271132387646
China,Shenzhen,162.02,253.93,119.58,50.36,4.11,63.1,151.0,38.47,62.02,3.93,2024-02-23,3525,Unhealthy,2024,2,February,1,1,0.5527501409061029
Germany,Munich,81.39,109.92,52.18,20.7,4.72,59.75,64.0,45.0,99.51,6.28,2024-02-24,7277,Moderate,2024,2,February,1,0,0.3084864155376375
China,Shenzhen,117.23,180.95,45.84,23.75,3.89,60.33,102.0,26.37,53.5,10.16,2024-02-25,8211,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3539931339411273
China,Beijing,142.04,243.54,99.0,68.27,4.81,73.64,162.0,35.05,70.33,6.45,2024-02-26,6653,Unhealthy,2024,2,February,1,1,0.5653485316805101
Vietnam,Da Nang,113.08,202.01,55.38,44.76,2.47,47.21,116.0,31.22,68.61,5.53,2024-02-27,5331,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3765867229101468
Vietnam,Hanoi,92.32,113.8,64.85,39.14,2.51,77.83,86.0,36.01,50.81,7.19,2024-02-28,3745,Moderate,2024,2,February,1,0,0.3630494871096124
Germany,Munich,221.06,332.89,151.46875,57.36,7.47,64.59,251.0,35.04,56.35,1.56,2024-02-29,8802,Very Unhealthy,2024,2,February,1,1,0.71528657078157
Japan,Osaka,65.38,78.67,28.79,22.36,4.1,73.3,53.0,40.29,53.77,5.71,2024-03-01,9724,Moderate,2024,3,March,1,0,0.27096917932795966
China,Shanghai,85.8,136.31,41.12,27.71,3.84,46.83,72.0,37.97,75.0,3.77,2024-03-02,7390,Moderate,2024,3,March,1,0,0.29726225601411144
Germany,Munich,92.58,184.56,50.97,33.19,5.18,85.63,101.0,26.19,67.19,2.98,2024-03-03,3378,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.4084238274548529
USA,Los Angeles,145.52,199.19,50.58,29.3,3.82,78.87,143.0,31.39,25.65,5.85,2024-03-04,1194,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.4190836964927578
Japan,Osaka,91.48,119.27,36.25,37.04,2.16,58.02,100.0,28.05,67.58,1.8,2024-03-05,7258,Moderate,2024,3,March,1,0,0.3001991775238337
Japan,Kyoto,105.5,147.43,45.64,49.61,3.95,118.32,94.0,12.39,48.42,7.18,2024-03-06,1672,Moderate,2024,3,March,1,0,0.4518468154161599
Vietnam,Da Nang,188.5,306.38,74.65,61.29,12.17,58.65,248.0,38.08,98.53,4.16,2024-03-07,6797,Very Unhealthy,2024,3,March,1,1,0.6483597899006973
Germany,Hamburg,43.83,74.65,23.68,15.65,2.96,80.62,50.0,30.39,75.17,6.12,2024-03-08,5466,Good,2024,3,March,1,0,0.23341957101895114
Japan,Osaka,192.13,336.76,81.54,37.63,9.76,109.07,265.0,25.31,96.99,4.5,2024-03-09,5375,Very Unhealthy,2024,3,March,1,1,0.6661644616630428
Vietnam,Ho Chi Minh City,178.61,233.67,115.68,74.12,8.36,80.04,185.0,23.08,86.22,3.25,2024-03-10,7408,Unhealthy,2024,3,March,1,1,0.6625671129649445
Germany,Hamburg,215.07,357.69,106.74,78.55,13.6,69.7,278.0,23.44,59.26,6.62,2024-03-11,4961,Very Unhealthy,2024,3,March,1,1,0.7860255547331461
USA,New York,94.58,159.9,55.14,41.53,7.42,74.27,111.0,34.04,34.86,5.57,2024-03-12,9518,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.42922657369174755
Japan,Kyoto,148.4,178.62,74.43,17.33,8.97,93.08,147.0,28.55,69.18,4.72,2024-03-13,3947,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.49267798201063123
Japan,Kyoto,17.49,29.06,12.83,4.13,1.04,101.68,10.0,14.11,72.68,6.59,2024-03-14,1173,Good,2024,3,March,1,0,0.16770850721793762
Vietnam,Hanoi,137.98,171.28,47.92,32.69,3.74,59.99,136.0,8.47,53.17,4.59,2024-03-15,1195,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.3799133529459131
Germany,Berlin,112.09,166.4,57.25,23.79,8.26,85.97,125.0,34.76,28.91,7.46,2024-03-16,9605,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.43844181806406396
Vietnam,Da Nang,83.19,133.85,54.23,27.04,4.66,70.305,131.0,21.64,67.83,5.28,2024-03-17,8306,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.3467971305141601
Japan,Tokyo,175.24,212.73,74.59,26.03,3.88,65.28,142.0,35.02,40.36,6.5,2024-03-18,5641,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.4493287184960196
Japan,Tokyo,35.57,57.06,25.7,6.0,1.68,89.61,54.0,18.71,45.61,5.53,2024-03-19,1557,Moderate,2024,3,March,1,0,0.2019049767475043
Vietnam,Da Nang,173.02,230.4,71.79,53.31,7.71,28.79,174.0,26.03,62.74,8.69,2024-03-20,2506,Unhealthy,2024,3,March,1,1,0.4985904145923404
Vietnam,Da Nang,98.46,153.58,71.68,25.94,7.48,84.3,121.0,27.35,67.26,4.49,2024-03-21,4552,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.432697590223518
USA,Chicago,188.89,270.94,116.33,90.47,5.71,120.2,159.0,16.64,41.19,6.27,2024-03-22,2995,Unhealthy,2024,3,March,1,1,0.7374560846786394
Vietnam,Hanoi,90.56,126.64,64.61,39.84,3.08,105.18,88.0,35.48,54.34,5.53,2024-03-23,3128,Moderate,2024,3,March,1,0,0.4096661909923367
Germany,Hamburg,53.43,69.89,27.38,21.47,3.76,64.51,73.0,33.57,49.64,2.03,2024-03-24,4027,Moderate,2024,3,March,1,0,0.2409151359327605
Vietnam,Da Nang,86.79,126.51,33.73,42.16,2.3,47.73,96.0,40.62,54.89,3.82,2024-03-25,4018,Moderate,2024,3,March,1,0,0.29524626753690403
Japan,Osaka,128.64,203.6,73.51,37.2,5.99,17.02,139.0,6.850000000000005,63.49,7.98,2024-03-26,8650,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.3955360367171412
Vietnam,Da Nang,189.6,295.49,117.84,62.82,4.1,90.76,195.0,21.05,60.39,6.12,2024-03-27,8429,Unhealthy,2024,3,March,1,1,0.6452450914414661
Japan,Osaka,187.11,255.16,80.13,37.51,10.66,61.75,206.0,26.39,91.55,6.59,2024-03-28,6298,Very Unhealthy,2024,3,March,1,1,0.5747535685425418
Japan,Tokyo,118.2,170.82,41.26,24.5,2.57,44.26,127.0,30.17,83.96,6.19,2024-03-29,2212,Unhealthy for Sensitive Groups,2024,3,March,1,1,0.3111765849176228
Japan,Tokyo,200.26,349.41,69.27,46.54,12.52,89.88,249.0,18.81,75.36,3.32,2024-03-30,7271,Very Unhealthy,2024,3,March,1,1,0.6863136539984204
Germany,Munich,158.56,198.62,74.42,25.37,8.92,105.33,175.0,26.61,64.84,5.94,2024-03-31,1984,Unhealthy,2024,3,March,1,1,0.5378655920258323
Japan,Osaka,78.27,101.39,62.59,17.07,3.47,51.83,73.0,30.73,82.89,7.59,2024-04-01,3915,Moderate,2024,4,April,2,0,0.28357226966268434
Germany,Berlin,79.45,126.03,60.48,23.72,5.09,88.61,114.0,25.94,57.0,2.88,2024-04-02,9056,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.36981918962110066
China,Shenzhen,114.73,169.14,74.66,35.53,4.93,82.75,136.0,29.33,50.35,6.79,2024-04-03,7432,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.44055750177728187
China,Shenzhen,72.67,122.8,56.02,18.55,4.63,62.47,97.0,28.53,12.910000000000004,3.04,2024-04-04,9061,Moderate,2024,4,April,2,0,0.31122982608894073
Vietnam,Hanoi,181.4,220.64,108.28,38.71,10.91,35.95,201.0,31.44,51.93,6.45,2024-04-05,9857,Very Unhealthy,2024,4,April,2,1,0.5591961717076969
Germany,Berlin,107.41,130.65,67.42,36.64,2.32,81.95,84.0,29.78,45.22,5.3,2024-04-06,2740,Moderate,2024,4,April,2,0,0.3821048373317486
Germany,Hamburg,118.01,194.93,82.01,35.35,3.04,55.19,110.0,33.11,61.49,4.54,2024-04-07,5243,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.40595656949594155
Vietnam,Hanoi,162.71,284.31,80.39,49.76,7.82,92.57,216.0,26.74,67.84,5.36,2024-04-08,2194,Very Unhealthy,2024,4,April,2,1,0.6009977675825656
Vietnam,Da Nang,66.96,115.24,44.67,7.28,4.1,106.86,83.0,25.37,38.84,7.86,2024-04-09,5105,Moderate,2024,4,April,2,0,0.3213627244523536
Germany,Berlin,188.08,314.05,95.41,56.5,11.67,65.16,242.0,21.98,81.21,5.49,2024-04-10,9154,Very Unhealthy,2024,4,April,2,1,0.66863844535842
China,Shenzhen,107.04,175.74,40.45,22.24,2.78,109.1,114.0,24.7,79.77,7.84,2024-04-11,1014,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.38547778068362404
Vietnam,Da Nang,114.6,188.19,76.14,11.85,3.81,73.5,134.0,6.850000000000005,59.56,5.55,2024-04-12,7397,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.38356417391408676
Japan,Tokyo,116.66,207.5,78.01,50.37,3.07,87.98,103.0,19.37,70.2,7.8,2024-04-13,6403,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.4752162131532755
Germany,Hamburg,245.68,306.44,135.21,93.33125000000001,5.7,99.77,248.0,31.53,95.01,5.05,2024-04-14,1060,Very Unhealthy,2024,4,April,2,1,0.7915007982574108
USA,Chicago,55.38,95.56,36.13,6.1,1.14,59.66,64.0,21.97,56.18,8.92,2024-04-15,9039,Moderate,2024,4,April,2,0,0.2001054495982401
Germany,Munich,130.42,195.57,78.47,63.15,9.54,14.08,165.0,25.5,54.55,6.75,2024-04-16,7617,Unhealthy,2024,4,April,2,1,0.48165976292653695
Vietnam,Da Nang,167.53,268.59,89.92,30.25,12.28,46.85,220.0,20.47,75.12,8.06,2024-04-17,4700,Very Unhealthy,2024,4,April,2,1,0.5647482041237851
Vietnam,Ho Chi Minh City,107.06,191.99,40.33,36.43,6.36,79.03,141.0,21.73,14.08,6.59,2024-04-18,8898,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.42029717051335913
Vietnam,Da Nang,65.54,78.94,23.76,31.62,4.32,69.78,91.0,25.89,67.09,4.91,2024-04-19,9770,Moderate,2024,4,April,2,0,0.2803110913383502
Japan,Osaka,127.4,174.29,80.23,46.28,7.94,48.02,150.0,39.12,61.84,5.01,2024-04-20,5961,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.4667224864415971
Germany,Berlin,115.78,156.5,42.06,42.08,3.89,53.68,99.0,27.58,58.83,3.78,2024-04-21,2485,Moderate,2024,4,April,2,0,0.3625643936460345
Japan,Kyoto,216.8,340.34,151.46875,66.58,10.48,54.32,240.0,33.47,49.65,5.94,2024-04-22,6571,Very Unhealthy,2024,4,April,2,1,0.7531813021420999
Vietnam,Ho Chi Minh City,211.31,369.92,63.28,35.31,7.55,47.31,230.0,28.64,92.41,9.58,2024-04-23,5750,Very Unhealthy,2024,4,April,2,1,0.5661212153561398
China,Beijing,138.91,215.37,74.04,44.05,9.52,72.05,176.0,40.66,89.24,6.16,2024-04-24,1644,Unhealthy,2024,4,April,2,1,0.5300211386336627
Germany,Hamburg,195.61,312.12,60.04,56.13,12.63,46.35,232.0,40.2,64.9,6.68,2024-04-25,4129,Very Unhealthy,2024,4,April,2,1,0.6196448536422041
Japan,Kyoto,93.41,136.19,53.32,22.38,3.23,63.25,98.0,19.37,95.2,8.52,2024-04-26,7391,Moderate,2024,4,April,2,0,0.32025199536136745
Vietnam,Da Nang,88.11,135.75,46.24,39.5,6.41,103.38,96.0,22.52,59.76,5.14,2024-04-27,6886,Moderate,2024,4,April,2,0,0.4261038376336363
Germany,Berlin,216.26,302.5,137.05,93.33125000000001,12.79,89.72,257.0,30.17,41.79,8.15,2024-04-28,8175,Very Unhealthy,2024,4,April,2,1,0.8389819321789203
China,Beijing,72.25,112.65,40.62,28.01,1.62,23.62,43.0,19.88,68.41,8.22,2024-04-29,1584,Good,2024,4,April,2,0,0.22327275015462122
China,Beijing,96.0,155.7,60.04,13.1,5.25,48.5,112.0,24.46,52.39,4.05,2024-04-30,4907,Unhealthy for Sensitive Groups,2024,4,April,2,1,0.32541006139811085
